Timestamp,TwDate,TwLoc,TwUserName,TwUserID,TwID,TwContent,ContentLoc,urls,
2019-03-03 16:20:46.395349,2019-02-26 15:15:46,"Nancy, Lorraine, France",achebe54,851371458,1100414124381499393,"RT @odilon236: #Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. Il faut…",,[]
2019-03-03 16:20:46.395986,2019-02-26 11:59:08,"Besançon, France ",jeancy_paterne,4548042135,1100364637877481472,"RT @odilon236: #Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. Il faut…",,[]
2019-03-03 16:20:46.396604,2019-02-26 10:52:23,France,GaetanKo,1056190159325200384,1100347841296379905,"RT @odilon236: #Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. Il faut…",,[]
2019-03-03 16:20:46.397589,2019-02-26 10:21:15,Africa,odilon236,972065918,1100340007678722048,"#Centrafrique : le manque d'eau potable dans les périphéries de Bangui devient un problème plus épineux que jamais. Il faut trouver une alternative à la #Sodeca qui ne parvient pas à satisfaire le besoin de ses clients. Ayez pitié de ses mères d'enfants! @GouvCF @RJDH_RCA https://t.co/EUVe2AEYI1",,['https://t.co/EUVe2AEYI1']
2019-03-03 16:20:46.398093,2019-02-25 10:33:32,Tunisie,radioexpressfm,191040022,1099980710750928897,Samir Taieb : un plan national mis en place pour sécuriser approvisionnement en eau potable durant l’été 2019 https://t.co/Ldm9kbixqp https://t.co/cj3VX8iD1J,,['https://t.co/Ldm9kbixqp','https://t.co/cj3VX8iD1J']
2019-03-04 15:53:13.002255,2019-03-01 11:10:37,Tunisie,TUNISCOPEcom,46120356,1101439594329985025,"A Fondouk Jedid, sit-in et arrêt de la pompe du canal Majerda desservant l'eau potable https://t.co/Oi2vBIMfqP",Fondouk Jedid,['https://t.co/Oi2vBIMfqP']
2019-03-05 16:46:35.023752,2019-03-04 19:26:58,Tunisia,Tunelyz,368253942,1102651668997595137,"Consommation de l'eau potable dans le secteur touristique : 611 Litres par Jour et par lit occupé. Telle une douche froide sachant que pour remplir une baignoire, il faudrait 200 litres d’eau au plus. Source : https://t.co/sISUlc2URZ. Détails: https://t.co/dXFEQv2htF https://t.co/ZrCtT4xlvW",,"['https://t.co/sISUlc2URZ', 'https://t.co/dXFEQv2htF', 'https://t.co/ZrCtT4xlvW']"
2019-03-05 16:46:35.463674,2019-03-01 11:10:37,Tunisie,TUNISCOPEcom,46120356,1101439594329985025,"A Fondouk Jedid, sit-in et arrêt de la pompe du canal Majerda desservant l'eau potable https://t.co/Oi2vBIMfqP",Fondouk Jedid,['https://t.co/Oi2vBIMfqP']
2019-03-05 16:46:35.900530,2019-02-27 18:13:58,Tunis ,samirtaiebTN,352369468,1100821356592095238,"Il s’agit d’un projet d’appui de la production de l’eau potable dans le Grand-Tunis avec une capacité de production de 100 mille m3 par jour. Le 2ème projet porte, en outre, sur la station du traitement des eaux usées avec une capacité de production... https://t.co/gP44Ij6eF6",Tunis,['https://t.co/gP44Ij6eF6']
2019-03-05 16:46:36.346773,2019-02-27 15:20:20,Tunisie,AfricanManager,150391224,1100777662430281729,Le Grand Tunis n’aura plus de soucis d’eau potable https://t.co/I14KyCL4u4,Tunis,['https://t.co/I14KyCL4u4']
